,subject,nll,bic,model,alpha,gamma,theta,lam,phi,wd,w_p,beta
30,30,97.93324861153852,239.1953004407124,sb_int-multiplicative_comp-vsmean_gbatt-false_gbalt-true_lk-free_inh-distance-dependent,0.3000996341807294,1.0,0.9594213284185938,0.41928246613647674,0.0020016736022355126,41.25039407076457,0.05423532309702557,9.515566438639217
