,subject,nll,bic,model,alpha,gamma,theta,phi,beta
42,42,201.38809648317476,429.8566949773716,sb_int-multiplicative_comp-vsmean_gbatt-false_gbalt-true_lk-none_inh-free,0.500865895686372,0.4552632754502524,0.5375315685457136,0.0,0.1773885189728787
