,subject,nll,bic,model,alpha,gamma,theta,phi,beta
41,41,186.71700925102192,400.5145205130659,sb_int-multiplicative_comp-vsmean_gbatt-false_gbalt-true_lk-none_inh-free,0.5483128218363145,0.9487343231658273,0.0,0.0,0.09755916591954136
