,subject,nll,bic,model,alpha,gamma,theta,phi,beta
36,36,120.55993618916044,268.200374389343,sb_int-multiplicative_comp-vsmean_gbatt-false_gbalt-true_lk-none_inh-free,0.13136187922990078,1.0,0.7588231150152734,0.0,1.1362165020235058
