,subject,nll,bic,model,alpha,gamma,theta,phi,beta
24,24,120.48213354654841,268.0447691041189,sb_int-multiplicative_comp-vsmean_gbatt-false_gbalt-true_lk-none_inh-free,0.28249627859786647,1.0,0.6793736312628536,0.0,0.5168108844637694
