,subject,nll,bic,model,alpha,gamma,theta,phi,beta
18,18,117.51724328250492,262.1149885760319,sb_int-multiplicative_comp-vsmean_gbatt-false_gbalt-true_lk-none_inh-free,0.37946870778378833,0.5211502570287732,0.844909707323187,0.0,0.7845231999618765
