,subject,nll,bic,model,alpha,gamma,theta,phi,beta
17,17,148.69753008697774,324.47556218497755,sb_int-multiplicative_comp-vsmean_gbatt-false_gbalt-true_lk-none_inh-free,0.35640061342118334,0.5846642347747975,0.5686449920476644,0.0,0.5124568477695172
