,subject,nll,bic,model,alpha,gamma,theta,phi,beta
6,6,137.3484132414428,301.7773284939077,sb_int-multiplicative_comp-vsmean_gbatt-false_gbalt-true_lk-none_inh-free,0.8648824655071556,0.8722052694748983,0.9049645742369429,0.0,0.060777145892151004
