,subject,nll,bic,model,alpha,gamma,theta,phi,beta
27,27,139.11511339417928,305.3107287993806,sb_int-multiplicative_comp-vsmean_gbatt-false_gbalt-true_lk-none_inh-free,0.2491484229274043,1.0,0.7127132987594872,0.0,0.7624451078651663
