,subject,nll,bic,model,alpha,gamma,theta,phi,beta
21,21,134.15376515372108,295.38803231846424,sb_int-multiplicative_comp-vsmean_gbatt-false_gbalt-true_lk-none_inh-free,0.45771640481619474,0.45582904298571614,0.6600569379919228,0.0,0.2575312972870702
