,subject,nll,bic,model,alpha,gamma,theta,phi,beta
7,7,143.9728511897449,315.02620439051185,sb_int-multiplicative_comp-vsmean_gbatt-false_gbalt-true_lk-none_inh-gaze-dependent,0.7529804390709419,0.6926215784615926,0.7140222256521781,0.0,0.12008198142280375
