,subject,nll,bic,model,alpha,gamma,theta,phi,beta
14,14,195.5327611842927,418.14602437960747,sb_int-multiplicative_comp-vsmean_gbatt-false_gbalt-true_lk-none_inh-gaze-dependent,0.4402868212159554,0.4491519839333592,0.6479914393314506,0.0,0.25870487345394555
