,subject,nll,bic,model,alpha,gamma,theta,phi,beta
39,39,178.42988429599882,383.9402706030197,sb_int-multiplicative_comp-vsmean_gbatt-false_gbalt-true_lk-none_inh-gaze-dependent,1.4786889223183504,1.0,0.5259252029381299,0.0,0.010434324330112647
