,subject,nll,bic,model,alpha,gamma,theta,phi,beta
23,23,133.35434131715778,293.7891846453376,sb_int-multiplicative_comp-vsmean_gbatt-false_gbalt-true_lk-none_inh-gaze-dependent,1.163602069198052,1.0,0.5147314108372625,0.0,0.031064152467174623
