,subject,nll,bic,model,alpha,gamma,theta,phi,beta
2,2,112.9691137044054,253.0187294198329,sb_int-multiplicative_comp-vsmean_gbatt-false_gbalt-true_lk-none_inh-gaze-dependent,0.15014365029245844,1.0,0.8188137930343015,0.0,0.8651015571670694
