,subject,nll,bic,model,alpha,gamma,theta,phi,beta
17,17,148.69753006240262,324.4755621358273,sb_int-multiplicative_comp-vsmean_gbatt-false_gbalt-true_lk-none_inh-gaze-dependent,0.3563977837392825,0.5846709431987265,0.568645692153456,0.0,0.5124497117808311
