,subject,nll,bic,model,alpha,gamma,theta,phi,beta
18,18,117.51724327958208,262.11498857018626,sb_int-multiplicative_comp-vsmean_gbatt-false_gbalt-true_lk-none_inh-gaze-dependent,0.3794688211265694,0.5211496924455209,0.8449078756336236,0.0,0.7845248935017256
