,subject,nll,bic,model,alpha,gamma,theta,phi,beta
12,12,151.57495188831115,330.2304057876444,sb_int-multiplicative_comp-vsmean_gbatt-false_gbalt-true_lk-none_inh-gaze-dependent,0.27578501607889744,1.0,0.6912818736904041,0.0,0.5055247564858152
