,subject,nll,bic,model,alpha,gamma,theta,phi,beta
4,4,198.5259982880056,424.1324985870333,sb_int-multiplicative_comp-vsmean_gbatt-false_gbalt-true_lk-none_inh-gaze-dependent,0.4161694044559389,1.0,0.4746913720180765,0.0,0.09247849364139525
