,subject,nll,bic,model,w_p,eta,theta,phi,wd,beta
20,20,115.78363422615814,264.0638708655428,sb_int-additive_comp-absolute_gbatt-true_gbalt-true_lk-none_inh-distance-dependent,0.8026515529540175,1.0,0.8945438871158174,1.6574870083557326e-06,30.755667322155496,5.271835085521332
