,subject,nll,bic,model,w_p,eta,theta,phi,wd,beta
34,34,190.70160138088212,413.8998051749908,sb_int-additive_comp-absolute_gbatt-true_gbalt-true_lk-none_inh-distance-dependent,0.5918693802033279,0.749393320440706,0.5795037687012776,2.3421675513581585e-06,38.77701624078843,1.22127102207334
