,subject,nll,bic,model,w_p,eta,theta,phi,wd,beta
13,13,1160.5027458690693,2353.502094151365,sb_int-additive_comp-absolute_gbatt-true_gbalt-true_lk-none_inh-distance-dependent,0.5631120556280025,0.9970345065658165,0.9826059385507061,0.381895714678812,3.99554403186524,4.215912717983407
