,subject,nll,bic,model,w_p,eta,theta,phi,wd,beta
43,43,184.2761611182041,401.0489246496347,sb_int-additive_comp-absolute_gbatt-true_gbalt-true_lk-none_inh-distance-dependent,0.43737654198863685,0.5568564120160447,0.016896402234311773,1.0633943315753597e-05,44.325491739054826,1.8110545029986587
