,subject,nll,bic,model,w_p,eta,theta,phi,wd,beta
23,23,148.00801269015327,328.51262779353306,sb_int-additive_comp-absolute_gbatt-true_gbalt-true_lk-none_inh-distance-dependent,0.4081144792755246,0.844078433425777,0.5488078876733221,6.64236232923706e-08,44.520395823813494,2.279544534435809
