,subject,nll,bic,model,w_p,eta,theta,phi,wd,beta
14,14,206.42837511043155,445.3533526340896,sb_int-additive_comp-absolute_gbatt-true_gbalt-true_lk-none_inh-distance-dependent,0.5848742598344494,0.8528572886190244,0.5310825645442631,1.50368050259645e-08,40.20904868402622,1.0258838288119527
