,subject,nll,bic,model,w_p,eta,theta,phi,wd,beta
27,27,264.7471883897297,561.9909791926858,sb_int-additive_comp-absolute_gbatt-true_gbalt-true_lk-none_inh-distance-dependent,0.7295159507504567,0.9970498866761561,0.9964837797576636,0.4111809401543485,1.670865852078477,1.5513751184500442e-05
