,subject,nll,bic,model,w_p,eta,theta,phi,wd,beta
1,1,144.43155021909212,321.35970285141076,sb_int-additive_comp-absolute_gbatt-true_gbalt-true_lk-none_inh-distance-dependent,0.7175634267213953,0.971182126977048,0.45787465162718344,6.403834157313466e-06,40.3927122062632,1.9215250524069982
