,subject,nll,bic,model,w_p,eta,theta,phi,wd,beta
41,41,218.01357726164707,468.52375693652067,sb_int-additive_comp-absolute_gbatt-true_gbalt-true_lk-none_inh-distance-dependent,0.2317621082794352,0.7758858327985491,0.918521776046382,0.004768096287407422,44.030203299688516,0.11450018050737995
