,subject,nll,bic,model,w_p,eta,theta,phi,wd,beta
10,10,165.01570806972217,362.52801855267086,sb_int-additive_comp-absolute_gbatt-true_gbalt-true_lk-none_inh-distance-dependent,0.967008144121035,0.9820643415011566,0.5455180021659457,6.928277406101668e-05,46.559254912674746,2.4203095660463054
