,subject,nll,bic,model,w_p,eta,theta,phi,wd,beta
3,3,242.22238381483146,516.9413700428894,sb_int-additive_comp-absolute_gbatt-true_gbalt-true_lk-none_inh-distance-dependent,0.8493311581915688,0.2551853267645312,0.9143151979437172,0.9340960910365669,12.912194859949935,4.3346036818388665e-07
