,subject,nll,bic,model,w_p,eta,theta,phi,wd,beta
35,35,182.17933687654016,396.85527616630685,sb_int-additive_comp-absolute_gbatt-true_gbalt-true_lk-none_inh-distance-dependent,0.8088102905719247,0.6146667293622129,0.7277459680720391,2.7770101828504172e-05,46.97031223713815,2.1932140662141464
