,subject,nll,bic,model,w_p,eta,theta,phi,wd,beta
12,12,152.48720628827442,337.47101498977537,sb_int-additive_comp-absolute_gbatt-true_gbalt-true_lk-none_inh-distance-dependent,0.7914314650839571,1.0,0.7116368028830755,4.4991557265134195e-08,48.66178880746501,3.5292326251461454
