,subject,nll,bic,model,w_p,eta,theta,phi,wd,beta
8,8,165.2735144640884,363.04363134140334,sb_int-additive_comp-absolute_gbatt-true_gbalt-true_lk-none_inh-distance-dependent,0.8808791156776573,1.0,0.7435836434290779,5.092195365632367e-06,28.902700214642675,1.9833274468259539
