,subject,nll,bic,model,w_p,eta,theta,phi,wd,beta
36,36,136.07335542214787,304.64331325752227,sb_int-additive_comp-absolute_gbatt-true_gbalt-true_lk-none_inh-distance-dependent,0.8855573229958039,1.0,0.6528014041701354,2.022872140973238e-09,33.99431515802325,3.408332627043811
