,subject,nll,bic,model,w_p,eta,theta,phi,wd,beta
9,9,108.77308574650759,250.0427739062417,sb_int-additive_comp-absolute_gbatt-true_gbalt-true_lk-none_inh-distance-dependent,0.8238272013473,1.0,0.5898964816238905,3.293031472841502e-05,38.568341151836734,4.303362514614079
