,subject,nll,bic,model,w_p,eta,theta,phi,wd,beta
30,30,136.4961046621116,305.48881173744974,sb_int-additive_comp-absolute_gbatt-true_gbalt-true_lk-none_inh-distance-dependent,0.7695308801291789,1.0,0.865187454597603,1.2678403595311582e-08,39.008545475097954,3.2833117940263334
