,subject,nll,bic,model,alpha,gamma,eta,theta,beta
24,24,120.48213354485506,268.0447691007322,sb_int-multiplicative_comp-vsmean_gbatt-true_gbalt-true_lk-none_inh-none,0.28249603301741044,1.0,1.0,0.679371532053678,0.5168064269400633
