,subject,nll,bic,model,alpha,gamma,eta,theta,beta
34,34,172.75477862324323,372.5900592575085,sb_int-multiplicative_comp-vsmean_gbatt-true_gbalt-true_lk-none_inh-none,0.5800198654739716,0.7604993827538573,0.6893760162476367,0.6491420931134514,0.13274162211338722
