,subject,nll,bic,model,alpha,gamma,eta,theta,beta
12,12,151.57495188615792,330.2304057833379,sb_int-multiplicative_comp-vsmean_gbatt-true_gbalt-true_lk-none_inh-none,0.27578391061677326,1.0,1.0,0.6912797831939338,0.5055262628732516
