,subject,nll,bic,model,alpha,gamma,eta,theta,beta
32,32,178.17789769704808,383.43629740511824,sb_int-multiplicative_comp-vsmean_gbatt-true_gbalt-true_lk-none_inh-none,1.0892389483042446,1.0,1.0,0.9010126054840599,0.024130353764601542
