,subject,nll,bic,model,alpha,gamma,eta,theta,beta
33,33,157.41349826775553,341.90749854653313,sb_int-multiplicative_comp-vsmean_gbatt-true_gbalt-true_lk-none_inh-none,0.5496607183038682,0.6736795860342777,1.0,0.7318530658043243,0.3327228726534684
