,subject,nll,bic,model,alpha,gamma,eta,theta,beta
21,21,134.15372477410858,295.38795155923924,sb_int-multiplicative_comp-vsmean_gbatt-true_gbalt-true_lk-none_inh-none,0.45770038663183443,0.45579460629781005,0.995713433713614,0.6600214575449533,0.2583601040273247
