,subject,nll,bic,model,alpha,gamma,eta,theta,beta
30,30,120.50913996535076,268.0987819417236,sb_int-multiplicative_comp-vsmean_gbatt-true_gbalt-true_lk-none_inh-none,0.31664010516226443,1.0,1.0,0.8832253587644646,0.48191601961530856
