,subject,nll,bic,model,alpha,gamma,eta,theta,beta
39,39,178.39178984484397,383.86408170071,sb_int-multiplicative_comp-vsmean_gbatt-true_gbalt-true_lk-none_inh-none,1.4810178297386274,1.0,0.8021914645986147,0.5263603336700134,0.013563838868557504
