,subject,nll,bic,model,alpha,gamma,eta,theta,beta
43,43,171.84663658322148,370.77377517746504,sb_int-multiplicative_comp-vsmean_gbatt-true_gbalt-true_lk-none_inh-none,1.0384973611690276,1.0,1.0,0.41788624518564904,0.052801194580905986
