,subject,nll,bic,model,alpha,gamma,eta,theta,beta
11,11,137.31939827185604,301.71929855473417,sb_int-multiplicative_comp-vsmean_gbatt-true_gbalt-true_lk-none_inh-none,0.294513218431134,1.0,0.4040264131624315,0.5784677458999165,0.7425585578336671
