,subject,nll,bic,model,alpha,gamma,eta,theta,beta
7,7,143.97285118918214,315.02620438938635,sb_int-multiplicative_comp-vsmean_gbatt-true_gbalt-true_lk-none_inh-none,0.7529793009014702,0.6926204157345678,1.0,0.7140235290050801,0.12008325910258043
