,subject,nll,bic,model,alpha,gamma,eta,theta,beta
23,23,132.91630009049544,292.91310219201296,sb_int-multiplicative_comp-vsmean_gbatt-true_gbalt-true_lk-none_inh-none,1.162923474740567,1.0,0.20548447242135495,0.51454056773658,0.1731846796645519
