,subject,nll,bic,model,alpha,gamma,eta,theta,beta
16,16,144.48164368637035,316.04378938376277,sb_int-multiplicative_comp-vsmean_gbatt-true_gbalt-true_lk-none_inh-none,0.6964407955320233,0.6664949930412202,1.0,0.8849190492244079,0.12111909687124686
