,subject,nll,bic,model,alpha,gamma,eta,theta,beta
37,37,132.95102812032076,292.9825582516636,sb_int-multiplicative_comp-vsmean_gbatt-true_gbalt-true_lk-none_inh-none,0.34020258730903513,0.33291623708704854,1.0,0.8240581436516027,1.0952900951047047
