,subject,nll,bic,model,alpha,gamma,eta,theta,beta
8,8,153.81862657034043,334.71775515170293,sb_int-multiplicative_comp-vsmean_gbatt-true_gbalt-true_lk-none_inh-none,0.15762951104798797,1.0,1.0,0.7939561710576013,0.5396426684366191
