,subject,nll,bic,model,alpha,gamma,eta,theta,beta
0,0,195.1450866834553,417.3706753779327,sb_int-multiplicative_comp-vsmean_gbatt-true_gbalt-true_lk-none_inh-none,0.7933403507133506,0.9666470081621958,0.24928547413906743,0.10189420491879402,0.092533556372734
