,subject,nll,bic,model,alpha,gamma,eta,theta,beta
18,18,117.3166559207622,261.7138138525465,sb_int-multiplicative_comp-vsmean_gbatt-true_gbalt-true_lk-none_inh-none,0.3790126670349255,0.5176480999316023,0.633555171741264,0.8443160917195445,1.0832422165035855
