,subject,nll,bic,model,alpha,gamma,eta,theta,beta
6,6,137.35698952038166,301.7944810517854,sb_int-multiplicative_comp-vsmean_gbatt-true_gbalt-true_lk-none_inh-none,0.8642572940429433,0.8716732542881627,0.9605618704916453,0.9037486897267285,0.06310773120960539
