,subject,nll,bic,model,alpha,gamma,eta,theta,beta
22,22,177.11166594610614,381.30383390323436,sb_int-multiplicative_comp-vsmean_gbatt-true_gbalt-true_lk-none_inh-none,0.22853163280763966,1.0,1.0,0.6198775272868049,0.4471716050805069
