,subject,nll,bic,model,w_p,eta,lam,beta
32,32,186.1414311717511,393.9472639523199,sb_int-additive_comp-vsmean_gbatt-true_gbalt-false_lk-gaze-dependent_inh-none,0.31881670451819505,1.0,0.6773939352556997,3.9367688705121027
