,subject,nll,bic,model,w_p,eta,lam,beta
27,27,172.48975055982964,366.643902728477,sb_int-additive_comp-vsmean_gbatt-true_gbalt-false_lk-gaze-dependent_inh-none,0.8189016777533562,1.0,0.6031374299037617,10.0
