,subject,nll,bic,model,w_p,eta,lam,beta
43,43,230.38038439317145,482.4251703951606,sb_int-additive_comp-vsmean_gbatt-true_gbalt-false_lk-gaze-dependent_inh-none,0.0,1.0,0.0,2.096838121855976
