,subject,nll,bic,model,w_p,eta,lam,beta
26,26,177.91504853964605,377.4944986881098,sb_int-additive_comp-vsmean_gbatt-true_gbalt-false_lk-gaze-dependent_inh-none,0.7401545268988171,0.8279584063396997,0.0,10.0
