,subject,nll,bic,model,w_p,eta,lam,beta
4,4,220.51522750388875,462.6948566165952,sb_int-additive_comp-vsmean_gbatt-true_gbalt-false_lk-gaze-dependent_inh-none,0.7133036584476885,1.0,0.5208692970033365,2.9790631516602217
