,subject,nll,bic,model,w_p,eta,lam,beta
38,38,191.2814592815926,404.22732017200286,sb_int-additive_comp-vsmean_gbatt-true_gbalt-false_lk-gaze-dependent_inh-none,0.5034405285994961,1.0,0.6164468390881941,10.0
