,subject,nll,bic,model,w_p,eta,lam,beta
11,11,162.379782836426,346.42396728166966,sb_int-additive_comp-vsmean_gbatt-true_gbalt-false_lk-gaze-dependent_inh-none,0.7800193256419505,1.0,0.4398468243534948,9.801747007901447
