,subject,nll,bic,model,w_p,eta,lam,beta
12,12,168.12424648132108,357.91289457145984,sb_int-additive_comp-vsmean_gbatt-true_gbalt-false_lk-gaze-dependent_inh-none,0.7807622019117124,1.0,0.6505382479583641,10.0
