,subject,nll,bic,model,w_p,eta,lam,beta
21,21,174.36333366086674,370.39106893055117,sb_int-additive_comp-vsmean_gbatt-true_gbalt-false_lk-gaze-dependent_inh-none,0.5675429137166504,0.7389323709082115,0.46572630184458236,7.546800009892349
